0.02
1
1
0
298960233 0 -0.0936577 0.0936577
446330997 0 -0.0345449 0.0345449
898030130 0 -0.00992754 0.00992754
847717930 0 -0.0937865 0.0937865
2559087201 0 -0.00944059 0.00944059
2499720676 0 -0.00925237 0.00925237
3903770093 0 -0.0371225 0.0371225
2827773286 0 -0.0145541 0.0145541
3695242627 0 -0.0188255 0.0188255
1026565785 0 -0.214807 0.214807
1027022918 0 -0.0677682 0.0677682
3974315123 0 -0.027347 0.027347
1966519071 0 -0.0612182 0.0612182
4182696754 0 -0.188537 0.188537
1539984156 0 -0.0205207 0.0205207
89564921 0 -0.0246445 0.0246445
425111352 0 -0.00659227 0.00659227
898315161 0 -0.0327129 0.0327129
64340111 0 -0.0252932 0.0252932
2590103626 0 -0.0158176 0.0158176
263968179 0 -0.0250367 0.0250367
1297284423 0 -0.0177435 0.0177435
3964541091 0 -0.0585975 0.0585975
1563084291 0 -0.007375 0.007375
1619623352 0 -0.0120115 0.0120115
2799205549 0 -0.0326773 0.0326773
4163750684 0 -0.263705 0.263705
53962726 0 -0.0397333 0.0397333
2982658473 0 -0.0326128 0.0326128
2476280934 0 -0.0292657 0.0292657
3438127283 0 -0.0190389 0.0190389
2905289409 0 -0.016616 0.016616
1888290928 0 -0.0637658 0.0637658
3134486136 0 -0.231408 0.231408
579342024 0 -0.205824 0.205824
2399864882 0 0.760818 0.760818
2368337863 0 -0.0305819 0.0305819
4220880502 0 -0.14887 0.14887
4009913275 0 -0.0705977 0.0705977
2557513832 0 -0.0446042 0.0446042
1041920613 0 -0.0115827 0.0115827
1120300073 0 -0.0592215 0.0592215
2609172242 0 -0.0129114 0.0129114
1705869560 0 -0.014852 0.014852
4116941800 0 -0.0219494 0.0219494
3110225879 0 -0.143383 0.143383
2942036645 0 -0.0804189 0.0804189
3998406849 0 -0.0128109 0.0128109
1951241279 0 0.985469 0.985469
2300781628 0 -0.0450804 0.0450804
78412219 0 -0.0306 0.0306
2301923530 0 -0.0221781 0.0221781
1546380588 0 -0.0826473 0.0826473
3997687250 0 0.794487 0.794487
2443386087 0 -0.0314404 0.0314404
3235796243 0 -0.030781 0.030781
2265828576 0 -0.221428 0.221428
1236391507 0 -0.0208202 0.0208202
1870108077 0 -0.0377709 0.0377709
4015796590 0 -0.0134914 0.0134914
3493052891 0 -0.0847647 0.0847647
590593267 0 -0.0189329 0.0189329
3216580738 0 -0.0189329 0.0189329
3015863149 0 -0.0715275 0.0715275
2842691883 0 -0.113669 0.113669
1479933924 0 -0.0116598 0.0116598
2517577276 0 -0.0231745 0.0231745
3107154094 0 -0.0178823 0.0178823
109795059 0 -0.0338995 0.0338995
2083293099 0 -0.0920442 0.0920442
1591970859 0 -0.215303 0.215303
1017833704 0 -0.114435 0.114435
2473215155 0 -0.197338 0.197338
514308599 0 -0.0178368 0.0178368
3587703203 0 -0.00410759 0.00410759
2418226625 0 -0.0717175 0.0717175
3209101584 0 -0.0130756 0.0130756
1783638073 0 -0.212622 0.212622
1753679682 0 -0.0798264 0.0798264
3292254488 0 -0.0261687 0.0261687
3355021131 0 -0.0984473 0.0984473
4269498805 0 -0.0247646 0.0247646
3976700338 0 -0.219938 0.219938
1175128519 0 -0.0254162 0.0254162
1568398945 0 -0.0220349 0.0220349
4040975131 0 -0.006948 0.006948
2506576684 0 -0.201891 0.201891
1373201186 0 -0.0210752 0.0210752
388804457 0 -0.0459249 0.0459249
4146145998 0 -0.00987871 0.00987871
2603489363 0 -0.031273 0.031273
1721537633 0 -0.238905 0.238905
832147447 0 -0.128585 0.128585
853569924 0 -0.0194372 0.0194372
3600298183 0 -0.0569574 0.0569574
2970362562 0 -0.177644 0.125613
