0.02
1
1
0
1024252825 0 -0.0106825 0.0106825
3918352225 0 -0.089662 0.089662
4223314112 0 -0.0126495 0.0126495
4033484601 0 -0.0181822 0.0181822
625566880 0 -0.0179705 0.0179705
739230992 0 -0.0127315 0.0127315
2700231032 0 -0.0122411 0.0122411
2712289599 0 -0.15944 0.15944
1527076349 0 -0.140182 0.140182
3310751086 0 -0.226547 0.226547
473729097 0 0.888357 0.888357
987651406 0 -0.180383 0.180383
2217035075 0 0.89003 0.89003
1575693532 0 -0.0173754 0.0173754
900829417 0 -0.0295604 0.0295604
3363263291 0 -0.0150524 0.0150524
2737246982 0 -0.00990401 0.00990401
3158411219 0 -0.148624 0.148624
122771396 0 -0.0276081 0.0276081
3440469448 0 -0.176988 0.176988
2111040614 0 -0.149836 0.149836
2893651251 0 -0.159179 0.159179
3859177654 0 -0.0158868 0.0158868
1238551458 0 -0.0400804 0.0400804
3847523290 0 -0.0913108 0.0913108
2103016556 0 -0.0832132 0.0832132
1612548935 0 -0.22417 0.22417
3584391414 0 -0.179582 0.179582
499308291 0 -0.0438164 0.0438164
3181912018 0 -0.243123 0.243123
582940156 0 -0.183317 0.183317
628339298 0 -0.0364053 0.0364053
1869687172 0 -0.0272237 0.0272237
2715732335 0 -0.0268916 0.0268916
1246434485 0 -0.0708358 0.0708358
3977316022 0 -0.0268982 0.0268982
429821090 0 -0.0152059 0.0152059
3559269346 0 -0.13617 0.13617
2991817578 0 -0.0768138 0.0768138
2879681062 0 -0.0203128 0.0203128
2670681068 0 -0.0163708 0.0163708
3174202322 0 -0.0486608 0.0486608
2905254120 0 -0.0171588 0.0171588
1323740838 0 -0.00826284 0.00826284
3753291912 0 0.731126 0.731126
4218394562 0 0.754144 0.754144
1384895998 0 -0.00861292 0.00861292
3523365135 0 -0.0619752 0.0619752
2003430859 0 -0.075427 0.075427
1858640799 0 -0.124946 0.124946
1904845204 0 -0.243613 0.243613
422033514 0 -0.003865 0.003865
1084650767 0 -0.0847035 0.0847035
3639261346 0 0.748397 0.748397
2241030564 0 -0.0250549 0.0250549
1699064457 0 -0.0173454 0.0173454
3150177514 0 -0.153997 0.153997
3848274182 0 -0.036363 0.036363
1837496125 0 -0.0217959 0.0217959
1578768873 0 -0.0659766 0.0659766
1508858027 0 0.983065 0.983065
2658617668 0 -0.0164653 0.0164653
225743728 0 -0.176581 0.176581
847659616 0 -0.197189 0.197189
1696964151 0 0.824495 0.824495
1261658271 0 -0.0161195 0.0161195
1057493642 0 0.828373 0.828373
1790171696 0 -0.0150863 0.0150863
764094830 0 -0.0141465 0.0141465
1818167258 0 -0.0372159 0.0372159
265774023 0 -0.0663383 0.0663383
896617550 0 -0.0115806 0.0115806
2751038663 0 -0.00124069 0.00124069
2463202893 0 -0.00757354 0.00757354
2667575414 0 -0.00700563 0.00700563
3220443574 0 -0.0149729 0.0149729
365575145 0 -0.0517099 0.0517099
4203428046 0 -0.131265 0.131265
3723488462 0 0.822836 0.822836
3883716711 0 -0.0306191 0.0306191
2669269086 0 -0.0158811 0.0158811
1055742572 0 0.968528 0.968528
2273594460 0 -0.172952 0.172952
63851568 0 -0.0663865 0.0663865
4133099357 0 -0.0135825 0.0135825
2905137086 0 -0.0149549 0.0149549
4257001543 0 -0.259977 0.259977
51962669 0 -0.0157209 0.0157209
4148754529 0 -0.129662 0.129662
3793046700 0 -0.0323609 0.0323609
2903841398 0 -0.0144383 0.0144383
4026356007 0 -0.0220866 0.0220866
3598976180 0 -0.151881 0.151881
1011220509 0 -0.151881 0.151881
2497480983 0 -0.00891055 0.00891055
966052492 0 -0.1375 0.1375
